group,user
135,506.0
135,1823.0
135,1824.0
135,1319.0
135,1825.0
135,1826.0
135,1827.0
135,1828.0
135,1829.0
135,1830.0
135,1831.0
135,1832.0
135,1833.0
135,1834.0
135,1598.0
135,1835.0
136,1836.0
136,1837.0
136,1838.0
136,1839.0
136,1840.0
136,1841.0
136,1842.0
136,1175.0
136,1843.0
136,1685.0
136,1844.0
136,1348.0
136,1845.0
136,1846.0
136,1847.0
136,1848.0
136,1849.0
137,1175.0
137,989.0
137,1850.0
137,1851.0
137,1724.0
137,1852.0
137,1189.0
137,1853.0
138,1854.0
138,954.0
138,1855.0
138,233.0
138,1856.0
138,1857.0
139,954.0
139,1285.0
139,1858.0
139,1859.0
139,1287.0
139,1860.0
139,1861.0
139,1293.0
139,1862.0
139,1295.0
139,1863.0
140,1864.0
140,1865.0
140,1866.0
140,1867.0
140,1868.0
140,1869.0
140,1870.0
140,1131.0
140,1871.0
140,1666.0
140,1872.0
140,1873.0
140,1874.0
140,1875.0
140,1876.0
140,1877.0
140,1878.0
140,1879.0
141,1880.0
141,1881.0
141,1882.0
141,1883.0
141,1884.0
142,781.0
142,1885.0
142,1886.0
142,1665.0
142,1887.0
142,1888.0
142,1889.0
142,1890.0
142,1891.0
142,1892.0
142,1893.0
142,1894.0
142,1895.0
142,1896.0
142,1897.0
143,954.0
143,1704.0
143,1898.0
143,1899.0
143,1900.0
143,989.0
143,1901.0
143,1168.0
143,1740.0
143,1902.0
143,1903.0
143,1904.0
143,1905.0
143,1906.0
143,1605.0
143,1519.0
144,1907.0
144,954.0
144,1175.0
144,989.0
144,1908.0
144,1909.0
144,1910.0
144,1911.0
144,1912.0
145,954.0
145,1913.0
145,1914.0
145,1915.0
146,954.0
146,1916.0
146,1917.0
146,809.0
146,694.0
146,1918.0
146,1919.0
146,1920.0
146,1921.0
146,1922.0
146,1923.0
146,1924.0
146,1925.0
146,1926.0
146,1927.0
146,1928.0
147,1731.0
147,1929.0
147,1930.0
148,1931.0
148,1175.0
148,1181.0
148,1932.0
148,989.0
148,1933.0
148,1934.0
148,1935.0
148,1936.0
148,1184.0
148,1937.0
148,1938.0
148,1606.0
149,954.0
149,1704.0
149,1939.0
149,1940.0
149,1941.0
149,809.0
149,1942.0
149,1943.0
149,956.0
149,1944.0
149,1724.0
149,1945.0
149,1946.0
150,1947.0
150,1067.0
151,1294.0
151,954.0
151,1648.0
151,1948.0
151,809.0
151,1949.0
151,694.0
151,1950.0
151,1951.0
151,1952.0
151,1953.0
151,1954.0
151,1955.0
151,1956.0
151,1957.0
151,1650.0
152,1333.0
152,1334.0
152,1332.0
152,1958.0
152,1422.0
152,1469.0
153,1959.0
153,752.0
153,1522.0
153,1960.0
153,1961.0
153,1962.0
153,1963.0
153,1964.0
153,1965.0
153,1966.0
153,1523.0
153,1967.0
153,1968.0
153,1517.0
153,1969.0
153,1970.0
153,1971.0
153,1972.0
153,1973.0
153,1974.0
153,641.0
153,1975.0
153,1976.0
154,954.0
154,989.0
154,1977.0
155,1978.0
155,1979.0
155,954.0
155,1980.0
155,1175.0
155,989.0
155,1605.0
155,1981.0
155,1643.0
155,1982.0
155,1983.0
155,1984.0
155,1985.0
155,1986.0
156,1987.0
156,1988.0
156,1989.0
156,1990.0
156,1983.0
156,1991.0
156,1992.0
157,954.0
157,989.0
157,1790.0
157,1993.0
157,1791.0
157,1994.0
157,1995.0
157,1996.0
157,1997.0
157,1998.0
157,1794.0
158,1999.0
158,2000.0
158,2001.0
158,2002.0
158,2003.0
158,2004.0
159,2005.0
159,2006.0
159,2007.0
159,2008.0
159,2009.0
159,2010.0
159,2011.0
159,2012.0
159,2013.0
159,2014.0
159,2015.0
159,1301.0
159,2016.0
159,2017.0
159,2018.0
159,2019.0
159,2020.0
159,2021.0
160,2022.0
160,2023.0
160,2024.0
160,2025.0
160,2026.0
160,2027.0
160,2028.0
160,2029.0
160,2030.0
160,2031.0
160,2032.0
160,2033.0
160,2034.0
160,754.0
160,2035.0
160,2036.0
160,2037.0
160,2038.0
160,2039.0
160,2040.0
160,2041.0
161,954.0
161,1260.0
161,956.0
161,1915.0
161,2042.0
161,2043.0
161,2044.0
162,2045.0
162,175.0
162,1945.0
162,1950.0
163,954.0
163,1583.0
163,2046.0
163,2047.0
163,2048.0
163,2049.0
163,809.0
163,2050.0
163,2051.0
163,1943.0
163,1921.0
163,956.0
163,2052.0
163,2053.0
163,2054.0
163,2055.0
164,954.0
164,989.0
164,2056.0
164,1175.0
164,2057.0
164,363.0
164,2058.0
164,2059.0
165,954.0
165,2060.0
165,2061.0
165,2062.0
165,2063.0
165,2064.0
165,2065.0
165,2066.0
165,2067.0
165,2068.0
165,2069.0
165,2070.0
165,2071.0
165,2072.0
165,2073.0
165,2074.0
165,1227.0
165,2075.0
166,954.0
166,809.0
166,956.0
166,2076.0
166,2077.0
166,1724.0
166,2078.0
166,2079.0
166,2080.0
166,2081.0
166,2082.0
167,806.0
167,2083.0
168,954.0
168,1337.0
168,809.0
168,2084.0
168,2085.0
168,1724.0
168,2086.0
168,2087.0
169,954.0
169,2088.0
169,2089.0
169,2090.0
169,809.0
169,2091.0
169,1740.0
169,1915.0
169,1388.0
169,2092.0
169,2093.0
169,1624.0
169,958.0
170,2094.0
170,2095.0
170,2096.0
170,1637.0
170,2097.0
170,2098.0
170,2099.0
170,2100.0
170,2101.0
170,2102.0
170,2103.0
170,2104.0
170,1697.0
170,2105.0
170,2106.0
170,2107.0
170,2108.0
170,2109.0
170,2110.0
171,2111.0
171,2112.0
171,2113.0
171,2114.0
171,2115.0
172,954.0
172,809.0
172,2116.0
172,1191.0
172,2117.0
173,954.0
173,989.0
173,2118.0
173,425.0
173,2119.0
173,2120.0
174,2121.0
174,1300.0
174,754.0
174,2122.0
174,2123.0
174,2124.0
175,954.0
175,2125.0
175,1654.0
175,809.0
175,2126.0
175,2127.0
176,1300.0
176,2128.0
176,2129.0
176,2130.0
176,2131.0
176,1696.0
176,2132.0
176,2133.0
176,2134.0
176,2135.0
177,954.0
177,2136.0
177,1175.0
177,989.0
177,2137.0
177,2138.0
177,2139.0
178,954.0
178,2140.0
179,954.0
179,2141.0
179,2142.0
180,954.0
180,2143.0
180,809.0
180,1928.0
180,1921.0
180,956.0
180,2144.0
180,2145.0
180,1917.0
180,2146.0
180,2147.0
181,954.0
181,2148.0
181,1285.0
181,2149.0
181,1598.0
181,956.0
181,2150.0
181,1291.0
181,1292.0
181,2151.0
181,1860.0
181,2152.0
182,954.0
182,2153.0
182,2154.0
182,2155.0
182,2156.0
183,954.0
183,2157.0
183,2158.0
183,989.0
183,2159.0
183,2160.0
183,2161.0
183,2162.0
183,1624.0
183,2163.0
183,2164.0
183,2165.0
183,2166.0
183,2167.0
183,2168.0
183,2169.0
183,2170.0
183,2171.0
183,2053.0
183,2172.0
183,2173.0
183,2174.0
183,2175.0
184,2176.0
184,2177.0
184,2178.0
184,2179.0
184,2180.0
184,2181.0
184,2182.0
184,2183.0
184,2184.0
184,2185.0
184,2186.0
184,2187.0
184,2188.0
185,2189.0
185,2190.0
185,2191.0
186,954.0
186,2192.0
186,1260.0
186,2193.0
186,2194.0
186,2195.0
186,1789.0
186,2196.0
186,175.0
186,2197.0
186,2198.0
186,2199.0
186,1407.0
186,1409.0
186,2200.0
186,2201.0
186,2202.0
186,2203.0
187,954.0
187,2204.0
187,2205.0
187,2206.0
187,2207.0
187,2208.0
187,1181.0
187,2209.0
187,2210.0
188,2211.0
188,1300.0
188,2212.0
188,2213.0
188,2214.0
188,2215.0
188,2216.0
188,2217.0
188,2218.0
188,2219.0
188,2220.0
188,1637.0
188,1701.0
188,1702.0
188,1703.0
188,2221.0
188,2222.0
188,2223.0
188,2224.0
189,1300.0
189,1696.0
189,1698.0
189,2225.0
189,1700.0
189,1637.0
189,1701.0
189,1702.0
189,2226.0
189,1703.0
189,2221.0
189,2222.0
189,2223.0
190,2227.0
190,2228.0
190,2229.0
190,2230.0
190,2231.0
190,2232.0
190,2233.0
190,2234.0
190,2235.0
190,2236.0
190,989.0
190,1775.0
190,2237.0
190,2238.0
190,2239.0
190,2240.0
190,2241.0
190,2242.0
191,954.0
191,2243.0
191,2244.0
191,2245.0
191,2246.0
191,2247.0
191,2248.0
192,2249.0
192,2250.0
192,2251.0
192,2252.0
192,2253.0
192,2254.0
192,1808.0
192,1936.0
192,2255.0
192,2256.0
192,2257.0
192,2258.0
192,2259.0
192,2260.0
192,2261.0
192,2262.0
193,768.0
193,2263.0
193,2264.0
194,954.0
194,989.0
194,425.0
194,2265.0
194,2266.0
195,2005.0
195,1300.0
195,1239.0
195,2267.0
195,1692.0
195,2268.0
195,2269.0
195,2270.0
195,2271.0
195,2272.0
195,2273.0
195,2102.0
195,1698.0
195,2274.0
195,2275.0
195,1700.0
195,1637.0
195,1701.0
195,1702.0
195,1703.0
195,2223.0
195,2224.0
195,2276.0
196,2005.0
196,1300.0
196,2277.0
196,2278.0
196,2279.0
196,2217.0
196,1696.0
196,2280.0
196,2281.0
196,1464.0
196,2282.0
196,2283.0
196,1637.0
196,1701.0
196,1702.0
196,1703.0
196,2223.0
196,2224.0
197,2005.0
197,1300.0
197,2212.0
197,2213.0
197,2214.0
197,2215.0
197,2284.0
197,2285.0
197,2216.0
197,2217.0
197,2269.0
197,2281.0
197,2219.0
197,2286.0
197,2287.0
197,1637.0
197,1702.0
197,1703.0
197,2223.0
197,2224.0
197,2276.0
197,2288.0
197,2289.0
198,754.0
198,2290.0
198,989.0
198,2291.0
198,2292.0
198,2293.0
198,1671.0
198,2294.0
198,515.0
198,1300.0
198,2295.0
198,2296.0
198,2297.0
198,2298.0
198,2299.0
198,2300.0
198,2301.0
198,2302.0
199,954.0
199,2205.0
199,2303.0
199,2304.0
199,2305.0
199,2306.0
199,2307.0
199,2308.0
199,2309.0
199,1345.0
199,989.0
199,2310.0
199,2311.0
199,2312.0
200,954.0
200,989.0
200,1175.0
200,2313.0
200,2314.0
200,2315.0
200,2316.0
200,2317.0
200,1724.0
200,2318.0
200,2319.0
200,2320.0
201,954.0
201,989.0
201,2321.0
201,2056.0
201,1175.0
201,2322.0
201,2323.0
202,954.0
202,989.0
202,1175.0
202,2324.0
202,2325.0
203,2205.0
203,954.0
203,2326.0
203,1175.0
203,1191.0
204,2327.0
204,2328.0
204,2329.0
204,2330.0
204,2331.0
204,2332.0
205,954.0
205,1181.0
205,1175.0
205,989.0
205,1637.0
205,2333.0
205,2334.0
205,2335.0
205,2336.0
206,2083.0
206,2337.0
206,1884.0
206,2338.0
206,2339.0
206,2340.0
206,2341.0
206,1852.0
207,954.0
207,2342.0
207,1238.0
207,1239.0
207,2343.0
207,2344.0
207,2345.0
207,2346.0
207,2347.0
208,954.0
208,2348.0
208,989.0
208,1175.0
208,2349.0
208,2350.0
208,1740.0
208,2351.0
208,2352.0
208,1724.0
208,2353.0
208,2354.0
209,954.0
209,809.0
209,189.0
209,694.0
209,2355.0
209,2356.0
209,2357.0
209,2358.0
209,2359.0
209,2360.0
209,2361.0
209,2362.0
209,1757.0
209,1917.0
209,2363.0
209,1170.0
209,2364.0
209,2365.0
209,2366.0
209,2367.0
210,2368.0
210,2369.0
210,2370.0
210,2371.0
210,2372.0
210,2373.0
210,2374.0
210,2375.0
210,2376.0
210,2377.0
210,2378.0
210,1476.0
210,1563.0
210,2379.0
210,1522.0
210,2380.0
210,2381.0
210,2382.0
211,2383.0
211,954.0
211,1940.0
211,809.0
211,956.0
211,1724.0
211,2384.0
211,2385.0
212,954.0
212,1583.0
212,2386.0
212,809.0
212,2387.0
212,1943.0
212,2388.0
212,956.0
212,2385.0
212,1724.0
212,1758.0
212,2389.0
212,2384.0
212,2390.0
213,954.0
213,233.0
213,2391.0
213,2392.0
213,1434.0
213,2393.0
213,425.0
213,2394.0
213,2395.0
213,2396.0
213,2397.0
214,954.0
214,2398.0
214,989.0
214,1175.0
214,2399.0
214,2400.0
215,2401.0
215,2402.0
216,1181.0
216,954.0
216,2403.0
216,989.0
216,2404.0
216,1175.0
216,1095.0
216,2405.0
216,2406.0
216,1740.0
216,2407.0
216,2408.0
216,2409.0
216,2410.0
216,2411.0
217,954.0
217,2412.0
217,2413.0
217,809.0
217,956.0
217,2414.0
217,1724.0
217,2415.0
217,2416.0
217,2417.0
218,1181.0
218,954.0
218,1915.0
218,2418.0
218,2419.0
218,2420.0
219,954.0
219,2205.0
219,2421.0
219,2422.0
219,1175.0
219,989.0
219,2423.0
219,2264.0
219,2424.0
219,2425.0
219,1591.0
219,2426.0
219,1593.0
219,2427.0
219,2428.0
220,1294.0
220,2429.0
220,2430.0
220,2431.0
221,2432.0
221,1564.0
221,1571.0
221,2433.0
221,716.0
221,2434.0
222,954.0
222,2403.0
222,2435.0
223,954.0
223,809.0
223,2436.0
223,2437.0
223,2438.0
223,2439.0
223,2440.0
223,2441.0
223,2442.0
223,2443.0
224,1294.0
224,954.0
224,2444.0
224,2445.0
224,1941.0
224,809.0
224,2446.0
224,1942.0
224,2447.0
224,2448.0
224,2449.0
224,2450.0
224,2147.0
224,2451.0
225,1566.0
225,2452.0
225,2453.0
225,1564.0
225,2176.0
225,1571.0
225,1544.0
225,2454.0
226,954.0
226,989.0
226,2455.0
226,1175.0
226,2456.0
226,2457.0
226,2458.0
226,2459.0
226,2460.0
226,2461.0
226,2462.0
226,2463.0
226,2464.0
226,2465.0
227,1564.0
227,1508.0
227,2466.0
227,1509.0
227,2467.0
227,1571.0
227,2468.0
227,2433.0
227,2469.0
228,954.0
228,2470.0
228,809.0
228,2386.0
228,1943.0
228,956.0
228,1724.0
229,954.0
229,2471.0
229,2472.0
229,2473.0
229,1956.0
229,989.0
229,425.0
229,1751.0
229,2474.0
229,2475.0
229,2476.0
229,2477.0
229,2478.0
229,2479.0
230,754.0
230,2480.0
230,2294.0
230,1300.0
230,2481.0
230,2128.0
230,2482.0
230,2483.0
230,2129.0
230,2484.0
230,2485.0
230,2486.0
230,2363.0
230,2487.0
230,2488.0
230,2133.0
230,2489.0
230,2490.0
230,2491.0
231,954.0
231,2250.0
231,1637.0
231,1175.0
231,989.0
231,2492.0
231,2493.0
231,2494.0
231,2495.0
231,2496.0
231,2497.0
232,954.0
232,989.0
232,1175.0
232,2349.0
232,2498.0
232,2499.0
232,2500.0
232,2501.0
232,1724.0
232,1784.0
232,997.0
232,2502.0
232,2503.0
233,2504.0
233,989.0
233,2505.0
233,2506.0
233,2507.0
233,2508.0
233,2509.0
233,2510.0
233,2511.0
233,2512.0
233,2513.0
233,2514.0
233,2515.0
233,2516.0
233,2517.0
233,2518.0
233,2519.0
233,2520.0
234,1509.0
234,1523.0
234,1529.0
234,2521.0
234,1571.0
234,2522.0
234,1976.0
234,2523.0
234,2524.0
234,2525.0
234,2469.0
234,2526.0
234,2527.0
235,954.0
235,2471.0
235,2445.0
235,989.0
235,425.0
235,2528.0
235,2529.0
236,954.0
236,809.0
236,2530.0
236,2531.0
237,954.0
237,2471.0
237,1260.0
237,2473.0
237,2532.0
237,989.0
237,425.0
237,2533.0
237,2534.0
237,2479.0
237,2535.0
237,2536.0
237,2537.0
237,2538.0
237,2539.0
237,2540.0
237,2541.0
237,1266.0
238,2403.0
238,954.0
238,989.0
238,1175.0
238,2542.0
238,2543.0
238,1183.0
238,2544.0
238,2545.0
238,1724.0
238,2546.0
238,2547.0
238,2548.0
238,2549.0
239,954.0
239,2550.0
239,2310.0
239,2551.0
239,2552.0
239,2553.0
239,2554.0
239,2555.0
239,2556.0
239,2557.0
239,2558.0
239,2559.0
239,2560.0
239,2561.0
240,954.0
240,1599.0
240,1914.0
240,956.0
240,1915.0
240,2562.0
241,2563.0
241,2564.0
241,2565.0
242,954.0
242,989.0
242,1175.0
242,2316.0
242,2566.0
243,954.0
243,2567.0
243,2403.0
243,1175.0
243,2568.0
243,2569.0
243,2570.0
243,2571.0
244,954.0
244,809.0
244,2572.0
244,2573.0
244,2574.0
244,2575.0
244,2576.0
244,2577.0
244,2578.0
244,1395.0
244,2579.0
244,425.0
244,2580.0
244,2581.0
244,2582.0
244,1280.0
244,2583.0
244,2584.0
244,2585.0
244,1227.0
245,954.0
245,2403.0
245,989.0
245,1175.0
245,2586.0
245,445.0
245,2587.0
245,2588.0
245,2057.0
245,2589.0
245,527.0
245,2590.0
245,2591.0
245,2592.0
245,2593.0
246,954.0
246,2594.0
246,2560.0
246,2595.0
246,2596.0
246,2597.0
246,2553.0
246,2598.0
246,2599.0
246,2554.0
246,2600.0
246,1294.0
246,2601.0
246,2602.0
246,2603.0
247,954.0
247,2471.0
247,2604.0
247,989.0
247,175.0
247,425.0
247,2605.0
247,1009.0
247,2606.0
247,2607.0
247,1953.0
247,2608.0
247,2609.0
248,954.0
248,809.0
248,2610.0
248,2611.0
248,2612.0
248,357.0
248,1355.0
248,2613.0
248,2614.0
248,2615.0
248,1567.0
248,2616.0
248,963.0
249,954.0
249,809.0
249,2436.0
249,2438.0
249,2617.0
249,2117.0
250,954.0
250,2403.0
250,2618.0
250,2619.0
250,2620.0
250,2621.0
250,2622.0
250,2623.0
250,2624.0
250,2625.0
250,2626.0
250,2627.0
250,2628.0
251,954.0
251,1175.0
251,989.0
252,954.0
252,2629.0
252,809.0
252,2630.0
252,2631.0
252,1288.0
252,1287.0
252,2632.0
252,1292.0
252,1289.0
252,2633.0
252,2150.0
252,2634.0
252,2635.0
252,1296.0
252,1859.0
252,958.0
252,2636.0
252,2637.0
252,2638.0
252,1608.0
252,2639.0
253,954.0
253,2056.0
253,1175.0
253,956.0
253,2322.0
254,954.0
254,2629.0
254,809.0
254,956.0
254,2640.0
254,1724.0
254,2641.0
255,954.0
255,989.0
255,2629.0
255,1401.0
255,2642.0
255,2643.0
256,781.0
256,2644.0
256,1300.0
256,2267.0
256,2645.0
256,2101.0
256,2646.0
256,1637.0
256,2647.0
256,1702.0
256,2648.0
256,2649.0
256,2650.0
256,2651.0
256,1863.0
256,2652.0
256,2653.0
257,2654.0
257,2373.0
257,2655.0
257,2375.0
257,2656.0
257,2657.0
257,2658.0
257,2659.0
257,2376.0
257,2660.0
257,2661.0
257,2662.0
257,2663.0
257,1563.0
257,2664.0
257,2665.0
257,2666.0
257,2667.0
258,2668.0
258,2669.0
258,2670.0
258,2671.0
258,2672.0
258,2673.0
258,2674.0
258,2675.0
258,1300.0
258,2676.0
258,2677.0
258,2678.0
258,2679.0
258,2680.0
259,1670.0
259,2176.0
259,2681.0
260,2629.0
260,809.0
260,956.0
260,1512.0
260,2682.0
261,2683.0
261,754.0
261,2684.0
261,1300.0
261,2685.0
262,2629.0
262,1175.0
262,2686.0
263,2629.0
263,809.0
263,2687.0
263,1724.0
263,2688.0
263,2689.0
263,2690.0
264,2691.0
264,2403.0
264,2692.0
264,2310.0
264,2693.0
264,2694.0
264,956.0
264,2695.0
264,2696.0
264,2697.0
264,2698.0
264,2699.0
264,2700.0
264,2701.0
265,2702.0
265,1175.0
265,2471.0
265,2703.0
265,464.0
265,2704.0
265,1450.0
265,2705.0
265,2706.0
265,1937.0
265,2707.0
265,2708.0
265,2709.0
265,2710.0
265,2711.0
265,2548.0
265,2712.0
265,2713.0
265,2714.0
265,2715.0
266,2629.0
266,2716.0
266,1191.0
266,2717.0
267,2629.0
267,2473.0
267,989.0
267,1790.0
267,2718.0
267,2266.0
267,1793.0
267,2719.0
267,2720.0
267,1794.0
268,1175.0
268,2471.0
268,2403.0
268,2499.0
268,2721.0
268,2722.0
268,2423.0
268,2723.0
268,2724.0
268,2407.0
268,1724.0
268,1784.0
268,2725.0
268,1700.0
269,2726.0
269,754.0
269,2727.0
269,1300.0
269,2728.0
269,2685.0
269,2729.0
269,2730.0
269,2731.0
269,2403.0
269,1509.0
269,2732.0
269,2733.0
270,2629.0
270,2734.0
270,2735.0
270,2736.0
270,2737.0
270,2738.0
271,2739.0
271,2740.0
271,2741.0
271,1460.0
271,2742.0
271,2743.0
271,2744.0
271,2745.0
271,2659.0
271,2746.0
271,2747.0
271,2748.0
271,2749.0
271,2750.0
272,2751.0
272,2752.0
272,2753.0
272,2754.0
272,2755.0
272,2756.0
272,2757.0
272,2758.0
272,2759.0
272,2760.0
272,2761.0
273,2629.0
273,2762.0
273,1585.0
273,2147.0
274,2629.0
274,2387.0
274,1943.0
274,2763.0
274,1921.0
274,956.0
274,2764.0
274,1724.0
274,2765.0
274,1262.0
274,2766.0
275,2767.0
275,2768.0
275,2769.0
275,2770.0
275,2771.0
275,2772.0
275,2773.0
275,2774.0
275,2775.0
275,2776.0
275,2467.0
275,2777.0
275,2778.0
275,2185.0
275,2779.0
276,2629.0
276,956.0
276,1244.0
277,2629.0
277,2393.0
277,2147.0
277,1623.0
278,2629.0
278,2780.0
278,2781.0
278,2782.0
278,2783.0
278,2784.0
278,2785.0
278,2786.0
279,2629.0
279,2250.0
279,2551.0
279,1740.0
279,2787.0
279,2788.0
279,2789.0
279,2790.0
279,2554.0
279,2791.0
279,2792.0
280,754.0
280,1547.0
280,1493.0
280,2793.0
280,1496.0
280,1300.0
280,2794.0
280,1499.0
280,2795.0
280,2796.0
280,2797.0
280,2798.0
280,2799.0
280,2800.0
280,1369.0
280,2801.0
280,2802.0
280,2803.0
280,2804.0
280,2805.0
280,2806.0
280,2807.0
281,2808.0
281,2809.0
282,2629.0
282,1812.0
283,2629.0
283,2810.0
283,2811.0
283,2812.0
283,2813.0
283,2814.0
283,2815.0
283,2816.0
283,2817.0
283,2818.0
283,2819.0
283,2820.0
283,2821.0
283,2822.0
283,2823.0
283,2824.0
283,2825.0
284,2629.0
284,989.0
284,2826.0
284,2827.0
284,2828.0
284,2424.0
284,2829.0
284,2427.0
285,2629.0
285,1300.0
285,2830.0
285,2685.0
285,2831.0
285,2481.0
285,2832.0
285,2833.0
285,2834.0
285,2835.0
285,2836.0
285,2837.0
285,2838.0
285,2839.0
285,2840.0
285,2487.0
285,1173.0
286,2629.0
286,989.0
286,2841.0
286,2248.0
286,2842.0
286,2843.0
286,2844.0
286,1850.0
286,2845.0
286,1123.0
286,2846.0
286,2847.0
287,2629.0
287,694.0
287,2848.0
287,1619.0
287,2849.0
287,2850.0
288,2629.0
288,2851.0
288,956.0
288,2560.0
288,2248.0
288,2435.0
288,2694.0
288,2852.0
288,2853.0
288,2854.0
288,1740.0
288,2855.0
288,2856.0
288,2857.0
289,2629.0
289,956.0
289,2858.0
289,2859.0
289,2860.0
289,2861.0
289,2862.0
289,2863.0
289,2864.0
289,2865.0
289,2866.0
289,2867.0
289,2868.0
289,2869.0
289,1910.0
290,2310.0
290,2629.0
290,2870.0
290,956.0
290,2696.0
290,2871.0
290,2872.0
290,2873.0
290,2874.0
290,2618.0
290,2875.0
290,2303.0
290,2876.0
291,2629.0
291,2877.0
291,1592.0
291,2878.0
292,2879.0
292,989.0
292,2880.0
292,2881.0
292,1062.0
292,2882.0
292,2883.0
292,2884.0
292,2885.0
292,2886.0
292,2887.0
292,1842.0
292,2888.0
292,2889.0
292,2890.0
292,2891.0
292,2892.0
292,2893.0
292,2894.0
292,2895.0
292,2896.0
292,2897.0
292,2898.0
293,2629.0
293,1928.0
293,2899.0
293,2900.0
293,2901.0
293,2902.0
293,2187.0
294,2250.0
294,2903.0
294,2002.0
294,768.0
294,2904.0
295,2629.0
295,1239.0
295,2905.0
295,2343.0
295,2906.0
295,2907.0
296,2629.0
296,2908.0
296,425.0
296,2394.0
296,2341.0
296,2909.0
296,2910.0
296,2911.0
296,2912.0
297,2629.0
297,829.0
297,2913.0
297,2914.0
297,2915.0
297,2823.0
297,2916.0
297,1983.0
297,2917.0
297,2918.0
297,2919.0
297,2352.0
297,2792.0
297,2920.0
297,2921.0
298,2629.0
298,2922.0
298,2923.0
299,2629.0
299,1294.0
299,2924.0
299,2925.0
299,2926.0
299,2927.0
299,2928.0
299,2929.0
299,2930.0
300,2629.0
300,1029.0
300,2931.0
300,2932.0
300,2933.0
300,2934.0
301,2641.0
301,2935.0
301,989.0
301,2936.0
301,2250.0
301,2937.0
301,2938.0
301,2939.0
301,2940.0
301,2941.0
301,2942.0
301,2943.0
301,2944.0
301,2945.0
302,2629.0
302,2946.0
303,2629.0
303,2947.0
303,2948.0
303,1744.0
303,2949.0
303,2950.0
303,1985.0
303,2951.0
303,2952.0
304,2310.0
304,2629.0
304,956.0
304,2700.0
304,2953.0
304,2601.0
304,2435.0
304,2954.0
304,2955.0
305,2956.0
305,2957.0
305,2958.0
305,481.0
305,2959.0
305,2960.0
305,2961.0
305,2835.0
305,149.0
305,2962.0
305,2963.0
305,2964.0
305,2965.0
305,2966.0
305,2967.0
305,2968.0
305,2487.0
305,2969.0
305,2970.0
305,2971.0
305,2972.0
306,2629.0
306,2973.0
306,2974.0
306,2975.0
306,2976.0
306,2977.0
307,2629.0
307,2978.0
307,2979.0
307,2980.0
307,2981.0
307,2719.0
308,2629.0
308,2982.0
308,2983.0
308,2984.0
308,1791.0
308,2985.0
308,1790.0
309,2629.0
309,2986.0
309,2987.0
309,956.0
309,1915.0
309,2988.0
310,2989.0
310,2990.0
310,2771.0
310,2991.0
310,2992.0
310,2966.0
310,2993.0
310,2967.0
310,2933.0
310,2994.0
310,2995.0
311,2996.0
311,2685.0
311,2403.0
311,2214.0
311,2997.0
311,2743.0
311,2998.0
311,2999.0
311,3000.0
311,3001.0
311,3002.0
311,3003.0
311,3004.0
311,3005.0
312,3006.0
312,3007.0
312,3008.0
312,2310.0
312,3009.0
312,151.0
313,2629.0
313,3010.0
313,3011.0
313,3012.0
313,2458.0
313,3013.0
313,3014.0
313,3015.0
313,3016.0
313,3017.0
313,3018.0
314,2629.0
314,3019.0
314,3020.0
314,956.0
314,3021.0
314,3022.0
315,2629.0
315,3023.0
315,2044.0
315,3024.0
315,956.0
315,1915.0
315,1292.0
315,1289.0
315,3025.0
315,3026.0
315,1608.0
315,3027.0
316,2629.0
316,3028.0
316,3029.0
316,956.0
316,1724.0
316,3030.0
316,3031.0
316,3032.0
316,3033.0
316,943.0
316,175.0
316,3034.0
317,2629.0
317,956.0
317,3035.0
317,3036.0
317,2464.0
317,3037.0
317,1840.0
317,3038.0
317,3039.0
317,2324.0
317,3040.0
317,3041.0
317,3042.0
318,2629.0
318,3043.0
318,956.0
318,3044.0
318,3045.0
318,3046.0
318,3047.0
318,3037.0
318,1706.0
318,3048.0
318,3049.0
318,3050.0
318,3051.0
319,3052.0
319,3053.0
319,3054.0
319,3055.0
319,3056.0
319,2468.0
319,3057.0
319,3058.0
319,3059.0
319,3060.0
320,2836.0
320,1300.0
320,3061.0
320,3062.0
320,2488.0
320,3063.0
320,3064.0
320,3065.0
320,2685.0
320,3066.0
320,3067.0
320,3068.0
320,3069.0
320,3070.0
320,248.0
321,2629.0
321,3071.0
321,248.0
322,3072.0
322,3073.0
322,2744.0
322,1549.0
322,3052.0
322,3053.0
322,2441.0
322,1568.0
322,3074.0
322,3075.0
322,3056.0
322,3067.0
322,3076.0
322,2666.0
322,3058.0
322,3077.0
322,3059.0
322,3078.0
322,3060.0
322,3079.0
322,3080.0
323,2629.0
323,956.0
323,2947.0
323,3081.0
323,3082.0
323,3083.0
323,2952.0
323,3084.0
323,3085.0
323,1744.0
323,2545.0
323,3086.0
324,2629.0
324,3087.0
324,3088.0
324,3089.0
324,3090.0
324,3091.0
324,3092.0
324,1645.0
324,3093.0
324,3094.0
324,3095.0
324,3096.0
324,3097.0
324,3098.0
324,3099.0
324,3100.0
324,3101.0
325,3072.0
325,3052.0
325,3053.0
325,3102.0
325,3103.0
325,2453.0
325,2189.0
325,3104.0
325,3105.0
325,2744.0
325,3058.0
325,3059.0
325,3054.0
325,3060.0
326,3106.0
326,1300.0
326,3107.0
326,3108.0
326,3109.0
326,3110.0
326,3111.0
326,3112.0
326,3113.0
326,3114.0
